method,split,seed,fold,far,recall_050,threshold,consecutive
v2 teacher,development,123,2,0.15384615384615385,0.20253164556962025,0.9,2
v2 teacher,development,123,2,0.15384615384615385,0.189873417721519,0.9,3
v2 teacher,development,123,2,0.11538461538461539,0.1518987341772152,0.9,4
v2 teacher,development,123,3,0.14814814814814814,0.6511627906976745,0.1,1
v2 teacher,development,123,3,0.14814814814814814,0.5813953488372093,0.1,2
v2 teacher,development,123,3,0.14814814814814814,0.5232558139534884,0.1,3
v2 teacher,development,123,3,0.14814814814814814,0.43023255813953487,0.1,4
v2 teacher,development,123,3,0.14814814814814814,0.627906976744186,0.15,1
v2 teacher,development,123,3,0.14814814814814814,0.5581395348837209,0.15,2
v2 teacher,development,123,3,0.14814814814814814,0.5,0.15,3
v2 teacher,development,123,3,0.1111111111111111,0.4186046511627907,0.15,4
v2 teacher,development,123,3,0.14814814814814814,0.6046511627906976,0.2,1
v2 teacher,development,123,3,0.14814814814814814,0.5348837209302325,0.2,2
v2 teacher,development,123,3,0.14814814814814814,0.5,0.2,3
v2 teacher,development,123,3,0.1111111111111111,0.4069767441860465,0.2,4
v2 teacher,development,123,3,0.14814814814814814,0.5581395348837209,0.25,1
v2 teacher,development,123,3,0.14814814814814814,0.5,0.25,2
v2 teacher,development,123,3,0.14814814814814814,0.45348837209302323,0.25,3
v2 teacher,development,123,3,0.1111111111111111,0.3953488372093023,0.25,4
v2 teacher,development,123,3,0.14814814814814814,0.5581395348837209,0.3,1
v2 teacher,development,123,3,0.14814814814814814,0.46511627906976744,0.3,2
v2 teacher,development,123,3,0.14814814814814814,0.43023255813953487,0.3,3
v2 teacher,development,123,3,0.1111111111111111,0.37209302325581395,0.3,4
v2 teacher,development,123,3,0.14814814814814814,0.5465116279069767,0.35,1
v2 teacher,development,123,3,0.14814814814814814,0.46511627906976744,0.35,2
v2 teacher,development,123,3,0.14814814814814814,0.43023255813953487,0.35,3
v2 teacher,development,123,3,0.1111111111111111,0.3488372093023256,0.35,4
v2 teacher,development,123,3,0.14814814814814814,0.5348837209302325,0.4,1
v2 teacher,development,123,3,0.14814814814814814,0.45348837209302323,0.4,2
v2 teacher,development,123,3,0.14814814814814814,0.4069767441860465,0.4,3
v2 teacher,development,123,3,0.1111111111111111,0.32558139534883723,0.4,4
v2 teacher,development,123,3,0.14814814814814814,0.5348837209302325,0.45,1
v2 teacher,development,123,3,0.14814814814814814,0.4418604651162791,0.45,2
v2 teacher,development,123,3,0.14814814814814814,0.3953488372093023,0.45,3
v2 teacher,development,123,3,0.1111111111111111,0.29069767441860467,0.45,4
v2 teacher,development,123,3,0.14814814814814814,0.5116279069767442,0.5,1
v2 teacher,development,123,3,0.14814814814814814,0.4186046511627907,0.5,2
v2 teacher,development,123,3,0.14814814814814814,0.37209302325581395,0.5,3
v2 teacher,development,123,3,0.1111111111111111,0.27906976744186046,0.5,4
v2 teacher,development,123,3,0.14814814814814814,0.5,0.55,1
v2 teacher,development,123,3,0.14814814814814814,0.4186046511627907,0.55,2
v2 teacher,development,123,3,0.14814814814814814,0.3488372093023256,0.55,3
v2 teacher,development,123,3,0.1111111111111111,0.27906976744186046,0.55,4
v2 teacher,development,123,3,0.14814814814814814,0.4883720930232558,0.6,1
v2 teacher,development,123,3,0.14814814814814814,0.4069767441860465,0.6,2
v2 teacher,development,123,3,0.14814814814814814,0.313953488372093,0.6,3
v2 teacher,development,123,3,0.1111111111111111,0.27906976744186046,0.6,4
v2 teacher,development,123,3,0.14814814814814814,0.47674418604651164,0.65,1
v2 teacher,development,123,3,0.14814814814814814,0.3953488372093023,0.65,2
v2 teacher,development,123,3,0.1111111111111111,0.313953488372093,0.65,3
v2 teacher,development,123,3,0.1111111111111111,0.27906976744186046,0.65,4
v2 teacher,development,123,3,0.14814814814814814,0.46511627906976744,0.7,1
v2 teacher,development,123,3,0.14814814814814814,0.3488372093023256,0.7,2
v2 teacher,development,123,3,0.1111111111111111,0.3023255813953488,0.7,3
v2 teacher,development,123,3,0.1111111111111111,0.2558139534883721,0.7,4
v2 teacher,development,123,3,0.14814814814814814,0.45348837209302323,0.75,1
v2 teacher,development,123,3,0.14814814814814814,0.3488372093023256,0.75,2
v2 teacher,development,123,3,0.1111111111111111,0.3023255813953488,0.75,3
v2 teacher,development,123,3,0.1111111111111111,0.2441860465116279,0.75,4
v2 teacher,development,123,3,0.14814814814814814,0.3953488372093023,0.8,1
v2 teacher,development,123,3,0.14814814814814814,0.313953488372093,0.8,2
v2 teacher,development,123,3,0.1111111111111111,0.27906976744186046,0.8,3
v2 teacher,development,123,3,0.1111111111111111,0.23255813953488372,0.8,4
v2 teacher,development,123,3,0.14814814814814814,0.37209302325581395,0.85,1
v2 teacher,development,123,3,0.14814814814814814,0.3023255813953488,0.85,2
v2 teacher,development,123,3,0.1111111111111111,0.27906976744186046,0.85,3
v2 teacher,development,123,3,0.1111111111111111,0.20930232558139536,0.85,4
v2 teacher,development,123,3,0.14814814814814814,0.3488372093023256,0.9,1
v2 teacher,development,123,3,0.14814814814814814,0.29069767441860467,0.9,2
v2 teacher,development,123,3,0.1111111111111111,0.2441860465116279,0.9,3
v2 teacher,development,123,3,0.1111111111111111,0.20930232558139536,0.9,4
v2 teacher,development,123,4,0.4444444444444444,0.7692307692307693,0.1,1
v2 teacher,development,123,4,0.4074074074074074,0.7307692307692307,0.1,2
v2 teacher,development,123,4,0.25925925925925924,0.6666666666666666,0.1,3
v2 teacher,development,123,4,0.2222222222222222,0.5769230769230769,0.1,4
v2 teacher,development,123,4,0.4444444444444444,0.7435897435897436,0.15,1
v2 teacher,development,123,4,0.3333333333333333,0.6794871794871795,0.15,2
v2 teacher,development,123,4,0.25925925925925924,0.5769230769230769,0.15,3
v2 teacher,development,123,4,0.2222222222222222,0.5384615384615384,0.15,4
v2 teacher,development,123,4,0.4444444444444444,0.717948717948718,0.2,1
v2 teacher,development,123,4,0.3333333333333333,0.6538461538461539,0.2,2
v2 teacher,development,123,4,0.2222222222222222,0.5256410256410257,0.2,3
v2 teacher,development,123,4,0.2222222222222222,0.44871794871794873,0.2,4
v2 teacher,development,123,4,0.4444444444444444,0.7051282051282052,0.25,1
v2 teacher,development,123,4,0.2962962962962963,0.6025641025641025,0.25,2
v2 teacher,development,123,4,0.2222222222222222,0.48717948717948717,0.25,3
v2 teacher,development,123,4,0.2222222222222222,0.44871794871794873,0.25,4
v2 teacher,development,123,4,0.4444444444444444,0.6666666666666666,0.3,1
v2 teacher,development,123,4,0.2962962962962963,0.5641025641025641,0.3,2
v2 teacher,development,123,4,0.2222222222222222,0.48717948717948717,0.3,3
v2 teacher,development,123,4,0.2222222222222222,0.4230769230769231,0.3,4
v2 teacher,development,123,4,0.4074074074074074,0.6282051282051282,0.35,1
v2 teacher,development,123,4,0.25925925925925924,0.5641025641025641,0.35,2
v2 teacher,development,123,4,0.2222222222222222,0.48717948717948717,0.35,3
v2 teacher,development,123,4,0.2222222222222222,0.4230769230769231,0.35,4
v2 teacher,development,123,4,0.4074074074074074,0.6282051282051282,0.4,1
v2 teacher,development,123,4,0.25925925925925924,0.5256410256410257,0.4,2
v2 teacher,development,123,4,0.2222222222222222,0.46153846153846156,0.4,3
v2 teacher,development,123,4,0.18518518518518517,0.4230769230769231,0.4,4
v2 teacher,development,123,4,0.37037037037037035,0.6025641025641025,0.45,1
v2 teacher,development,123,4,0.25925925925925924,0.5256410256410257,0.45,2
v2 teacher,development,123,4,0.2222222222222222,0.46153846153846156,0.45,3
v2 teacher,development,123,4,0.18518518518518517,0.4230769230769231,0.45,4
v2 teacher,development,123,4,0.37037037037037035,0.6025641025641025,0.5,1
v2 teacher,development,123,4,0.25925925925925924,0.5128205128205128,0.5,2
v2 teacher,development,123,4,0.18518518518518517,0.46153846153846156,0.5,3
v2 teacher,development,123,4,0.18518518518518517,0.41025641025641024,0.5,4
v2 teacher,development,123,4,0.37037037037037035,0.5897435897435898,0.55,1
v2 teacher,development,123,4,0.25925925925925924,0.5,0.55,2
v2 teacher,development,123,4,0.14814814814814814,0.44871794871794873,0.55,3
v2 teacher,development,123,4,0.1111111111111111,0.41025641025641024,0.55,4
v2 teacher,development,123,4,0.3333333333333333,0.5769230769230769,0.6,1
v2 teacher,development,123,4,0.25925925925925924,0.48717948717948717,0.6,2
v2 teacher,development,123,4,0.14814814814814814,0.44871794871794873,0.6,3
v2 teacher,development,123,4,0.1111111111111111,0.41025641025641024,0.6,4
v2 teacher,development,123,4,0.3333333333333333,0.5769230769230769,0.65,1
v2 teacher,development,123,4,0.2222222222222222,0.47435897435897434,0.65,2
v2 teacher,development,123,4,0.14814814814814814,0.44871794871794873,0.65,3
v2 teacher,development,123,4,0.1111111111111111,0.3717948717948718,0.65,4
v2 teacher,development,123,4,0.2962962962962963,0.5641025641025641,0.7,1
v2 teacher,development,123,4,0.2222222222222222,0.46153846153846156,0.7,2
v2 teacher,development,123,4,0.14814814814814814,0.4358974358974359,0.7,3
v2 teacher,development,123,4,0.1111111111111111,0.358974358974359,0.7,4
v2 teacher,development,123,4,0.2962962962962963,0.5384615384615384,0.75,1
v2 teacher,development,123,4,0.2222222222222222,0.44871794871794873,0.75,2
v2 teacher,development,123,4,0.14814814814814814,0.41025641025641024,0.75,3
v2 teacher,development,123,4,0.1111111111111111,0.3333333333333333,0.75,4
v2 teacher,development,123,4,0.2962962962962963,0.5,0.8,1
v2 teacher,development,123,4,0.18518518518518517,0.4230769230769231,0.8,2
v2 teacher,development,123,4,0.14814814814814814,0.3974358974358974,0.8,3
v2 teacher,development,123,4,0.1111111111111111,0.32051282051282054,0.8,4
v2 teacher,development,123,4,0.25925925925925924,0.47435897435897434,0.85,1
v2 teacher,development,123,4,0.18518518518518517,0.3974358974358974,0.85,2
v2 teacher,development,123,4,0.1111111111111111,0.38461538461538464,0.85,3
v2 teacher,development,123,4,0.1111111111111111,0.2948717948717949,0.85,4
v2 teacher,development,123,4,0.2222222222222222,0.4358974358974359,0.9,1
v2 teacher,development,123,4,0.14814814814814814,0.38461538461538464,0.9,2
v2 teacher,development,123,4,0.07407407407407407,0.358974358974359,0.9,3
v2 teacher,development,123,4,0.07407407407407407,0.2692307692307692,0.9,4
